name,refcount
fonts-teluguvijayam,1
fonts-tibetan-machine,1
fonts-tiresias,1
fonts-tlwg,1
fonts-tomsontalks,1
fonts-train,1
fonts-tuffy,1
fonts-ubuntu-title,1
fonts-ukij-uyghur,1
fonts-umeplus,1
fonts-umeplus-cl,1
fonts-unfonts-core,1
fonts-unfonts-extra,1
fonts-unikurdweb,1
fonts-uniol,1
fonts-uralic,1
fonts-vollkorn,1
fonts-woowa-bm,1
fonts-yanone-kaffeesatz,1
fonts-yozvox-yozfont,1
fonts-yrsa-rasa,1
fonts-yusei-magic,1
fonty-rg,1
foo-yc20,1
foo2zjs,1
foomatic-db-engine,4
liblcms2-utils,1
foobillardplus,1
fookb,1
libdockapp-dev,19
libwings-dev,3
foolscap,1
foomatic-db,1
foomatic-filters,1
foonathan-memory,1
foot,1
libfcft-dev,3
foreign,1
foremancli,1
foremost,1
forensic-artifacts,1
forensics-all,1
forensics-colorize,1
forensics-extra,1
forensics-samples,1
forge,1
libglbinding-dev,2
forkstat,1
form,1
form-history-control,1
formiko,1
fort-validator,1
fortran-language-server,1
fortunate.app,1
fortune-zh,1
fortunes-bg,1
fortunes-bofh-excuses,1
fortunes-br,1
fortunes-cs,1
fortunes-de,1
fortunes-debian-hints,1
fortunes-eo,1
fortunes-es,1
fortunes-ga,1
fortunes-it,1
fortunes-mario,1
fortunes-pl,1
fortunes-ru,1
fosfat,1
fossil,1
fotoxx,1
fountain-mode,1
four-in-a-row,1
fox1.6,1
foxeye,1
foxtrotgps,1
foxyproxy-firefox-extension,1
fp16,1
libpsimd-dev,3
fparser,1
fparserc++,1
fpart,1
fped,1
fpga-icestorm,1
fpgatools,1
fping,1
fplll,1
fportfolio,1
r-cran-fassets,1
r-cran-quadprog,12
r-cran-rglpk,1
r-cran-rneos,2
r-cran-xml,76
r-cran-rcurl,105
r-cran-bitops,108
r-cran-fcopulae,1
r-cran-rsymphony,1
r-cran-rsolnp,3
r-cran-truncnorm,4
r-cran-kernlab,11
fprintd,1
libsystemd-dev (>= 235) [linux-any],1
policykit-1,13
python3-pypamtest,1
libpam-wrapper,2
fprobe,1
fpylll,1
libfplll-dev,4
python3-cysignals-bare,2
fpyutils,1
python-ilorest-doc,2
fpzip,1
fq,1
golang-github-golang-snappy-dev,18
golang-github-pmezard-go-difflib-dev,14
golang-github-wader-readline-dev,1
golang-github-wader-gojq-dev,1
golang-github-creasty-defaults-dev,1
golang-github-gopacket-gopacket-dev,1
golang-github-mitchellh-copystructure-dev,3
golang-github-gomarkdown-markdown-dev,2
fqterm,1
fracplanet,1
fractalnow,1
fractgen,1
fragmaster,1
frama-c,1
libwhy3-ocaml-dev,1
libppx-import-ocaml-dev,1
frame,1
frameworkintegration,1
francine,1
fraqtive,1
free42-nologo,1
libintelrdfpmath-dev,1
freealchemist,1
freealut,1
freebayes,1
libvcflib-dev,1
libtabixpp-dev,3
libseqlib-dev,1
parallel <!nocheck>,1
libvcflib-tools <!nocheck>,1
freebsd-manpages,1
hardlink,1
freecad,1
libcoin-dev,5
libgts-bin,2
libkdtree++-dev,1
libpyside2-dev,1
libqt5webkit5-dev [!amd64 !arm64 !armhf !i386 !mips64el !mipsel],1
libshiboken2-dev,1
occt-draw,1
python3-pyside2.qtcore,3
python3-pyside2.qtgui,3
python3-pyside2.qtsvg,1
python3-pyside2.qtuitools,1
python3-pyside2.qtwidgets,4
python3-pyside2.qtxml,1
freecell-solver,1
freeciv,1
libsdl2-gfx-dev,6
libtolua-dev,1
freecol,1
libcortado-java,1
libmiglayout-java,4
freecontact,1
xsdcxx,2
freediameter,1
freedict,1
freedict-tools,3
freedict-wikdict,1
freedink,1
freedink-data,1
freedink-dfarc,1
freedom-maker,1
freedombox,1
gir1.2-nm-1.0,2
python3-augeas,2
python3-bootstrapform,1
python3-django-axes,1
python3-django-captcha,1
python3-django-stronghold,1
python3-pampy,1
sshpass,2
freedoom,1
freedroid,1
freedroidrpg,1
freedv,1
freefem,1
freefem++,1
libmumps-scotch-dev,2
libmumps-ptscotch-dev,2
libhypre-dev,3
libmumps-dev,3
libptscotch-dev,6
libtet1.5-dev,2
freefilesync,1
freegish,1
freeglut,1
libxxf86vm-dev [amd64 i386],1
freehep-chartableconverter-plugin,1
freehep-export,1
freehep-io,1
freehep-swing,1
freehep-util,1
freehep-vectorgraphics,1
freehep-xml,1
freeimage,1
libjxr-dev,1
freeipa,1
krb5-user,1
libini-config-dev,3
libkrad-dev,2
python3-gssapi,2
python3-kdcproxy,1
python3-lesscpy,2
python3-libipa-hbac,1
python3-libsss-nss-idmap,1
python3-sss,1
python3-usb,10
python3-yubico,1
freeipa-healthcheck,1
freeipmi,1
freeorion,1
freepats,1
freeplane,1
freepwing,1
freeradius,1
freetds-dev,10
libiodbc2-dev,2
libykclient-dev,2
libyubikey-dev,4
samba-dev,2
snmp,1
freerdp2,1
freesas,1
freesasa,2
gemmi-dev,4
freesweep,1
freetable,1
freetds,1
freetennis,1
libsdl-ocaml-dev,3
liblablgl-ocaml-dev,3
freetuxtv,1
freetype,1
libx11-dev <!pkg.freetype.nodemos>,1
x11proto-core-dev <!pkg.freetype.nodemos>,1
freetype-py,1
freewheeling,1
freewnn,1
freexl,1
freezegun,1
freezer,1
freezer-api,1
freezer-web-ui,1
fregression,1
r-cran-polspline,7
r-cran-ftrading,1
r-cran-lmtest,15
frei0r,1
libgavl-dev,6
frescobaldi,1
python3-ly,1
fressian,1
fretsonfire-songs-muldjord,1
fretsonfire-songs-sectoid,1
fribidi,1
fricas,1
friendly-recovery,1
friso,1
fritzing,1
fritzing-parts,1
frobby,1
frog,1
frogdata,2
libfolia-dev,2
libmbt-dev,2
libtimblserver-dev,2
libucto-dev,1
uctodata,3
frogr,1
frotz,1
frozen-bubble,1
libalien-sdl-dev-perl,3
libcompress-bzip2-perl <!nocheck>,1
libsdl-perl,3
fonts-sil-gentium-basic <!nocheck>,3
libtest-most-perl <!nocheck>,8
libtie-simple-perl <!nocheck>,4
frozenlist,1
frr,1
librtr-dev (>= 0.8.0~) <!pkg.frr.nortrlib>,1
libssh-dev <!pkg.frr.nortrlib>,1
libyang2-dev,2
lua5.3 <pkg.frr.lua>,1
liblua5.3-dev <pkg.frr.lua>,1
fs-uae,1
libmpeg2-4-dev,9
fs-uae-arcade,1
fsa,1
fsarchiver,1
fscrypt,1
fsm-el,1
fsm-lite,1
libsdsl-dev,2
fsmark,1
fspanel,1
fsplib,1
fspy,1
fsspec,1
python3-pytest-vcr <!nocheck>,1
fssync,1
fst,1
fstl,1
fstransform,1
fstrcmp,1
fstrm,1
fsverity-utils,1
fsviewer-icons,1
fsvs,1
ctags,2
fswatch,1
fswebcam,1
fte,1
fteqcc,2
ftgl,1
ftnchek,1
ftools-fv,1
ftp-upload,1
ftp.app,1
ftpcopy,1
dietlibc-dev (>= 0.34~cvs20160606-3) [alpha amd64 arm64 armeb armel armhf hppa i386 mips mipsel mips64el powerpc powerpcspe ppc64 ppc64el s390x sparc64 x32] <!pkg.gdbm.nodietlibc>,1
ftpgrab,1
ftplib,1
ftpmirror,1
ftpwatch,1
ftrading,1
fullquottel,1
funcoeszz,1
funcparserlib,1
fungw,1
libmawk-dev,1
funitroots,1
r-cran-urca,2
funnelweb,1
funnelweb-doc,1
funnyboat,1
funtools,1
fuse,5
fuse-convmvfs,1
fuse-emulator,1
libspectrum-dev,2
fuse-emulator-utils,1
fuse-exfat,1
fuse-overlayfs,1
fuse-posixovl,1
fuse-umfuse-ext2,1
libumlib-dev,3
fuse-umfuse-fat,1
fuse-umfuse-iso9660,1
fuse-zip,1
fuse3,4
fuseiso,1
fusion-icon,1
fusioninventory-agent,1
fuzz,1
fuzzel,1
fuzzylite,1
fuzzyocr,1
fuzzysort,1
fuzzywuzzy,1
fvwm,1
libstroke0-dev,4
fvwm-crystal,1
fvwm-icons,1
fvwm1,1
fvwm3,1
fwanalog,1
fwbuilder,1
fweb,1
fwknop,1
iptables,6
libnetfilter-conntrack3,6
libnftnl-dev,9
fwlogwatch,1
fwsnort,1
fwupd,1
fwupd-unsigned-dev [amd64 arm64 armhf i386],1
gir1.2-pango-1.0,12
gnu-efi [amd64 arm64 armhf i386],2
gnutls-dev,10
libcairo-gobject2,2
libcbor-dev,3
libefiboot-dev [amd64 arm64 armhf i386],1
libefivar-dev [amd64 arm64 armhf i386],1
libjaylink-dev [!ia64],1
libflashrom-dev [!ia64],1
libjcat-dev,1
libmbim-glib-dev,3
libqmi-glib-dev,2
libqrtr-glib-dev,2
libsmbios-dev [i386 amd64],1
mingw-w64-tools [amd64 arm64 armhf i386],2
umockdev,3
gir1.2-gudev-1.0,3
udev <!nocheck>,4
usbutils <!nocheck>,3
valgrind [!ia64 !riscv64 !x32 !mips !sparc64 !sh4 !ppc64 !powerpcspe !hppa !alpha !mips64el !armhf !armel !mipsel !m68k],1
fwupd-amd64-signed,1
sbsigntool [amd64 arm64 armhf i386],4
fwupd-unsigned (>= 1,4
fwupd-unsigned (<< 1,4
fwupd-arm64-signed,1
fwupd-armhf-signed,1
fwupd-efi,1
fwupd-i386-signed,1
fwupdate,1
fxdiv,1
fxlinuxprint,1
fxload,1
fxt,1
fyba,1
fypp,1
fyre,1
fzf,1
golang-github-rivo-uniseg-dev,4
golang-github-saracen-walker-dev,1
fzy,1
g10k,1
golang-github-gosuri-uilive-dev,4
golang-github-gosuri-uiprogress-dev,3
golang-github-kballard-go-shellquote-dev,15
golang-github-remeh-sizedwaitgroup-dev,1
golang-github-tidwall-gjson-dev,5
golang-github-tidwall-match-dev,3
golang-github-xorpaul-uiprogress-dev,1
g15daemon,1
libg15-dev,1
libg15render-dev,1
g2,1
g2clib,1
g2p-sk,1
g3data,1
g3dviewer,1
libg3d-dev,3
g810-led,1
ga,1
libarmci-mpi-dev,2
libscalapack-openmpi-dev,2
libscalapack-mpich-dev,2
gabedit,1
gadap,1
libdap-dev,3
gaffitter,1
gaim-themes,1
gajim,1
gir1.2-gtksource-4,2
python3-nbxmpp,1
gajim-antispam,1
gajim-lengthnotifier,1
gajim-omemo,1
gajim-openpgp,1
gajim-pgp,1
gajim-triggers,1
galculator,1
galera-3,1
galera-4,1
galib,1
galileo,1
gallery-dl,1
galleta,1
galois,1
galpy,1
galternatives,1
gir1.2-gdk-3.0,1
gamazons,1
gambas3,1
clang [armel],1
libc0.1 [kfreebsd-any],1
libdumb1,1
libmpg123-0,1
libqt5webkit5-dev [linux-any],1
libv4l-dev [!hurd-any],6
gambc,3
game-music-emu,1
gamehub,1
libmanette-0.2-dev,3
gamemode,1
libinih-dev,8
games-thumbnails,1
jpegoptim,2
gamescope,1
libxres-dev,12
libliftoff-dev,1
glslang-tools,8
gamgi,1
gamin,1
gamine,1
gammapy,1
python3-iminuit,1
python3-parfive,3
python3-regions,2
gammastep,1
gammu,1
libdbd-sqlite3,4
ganeti,1
ghc-ghci,24
libghc-curl-dev,2
libghc-json-dev,3
libghc-hinotify-dev,2
libghc-regex-pcre-dev,2
libghc-lifted-base-dev,17
libghc-psqueue-dev,1
libghc-test-framework-quickcheck2-dev,29
libghc-test-framework-hunit-dev,31
python3-bitarray,2
socat,4
ganeti-instance-debootstrap,1
kpartx,2
mount,5
ganeti-os-noop,1
ganglia,1
ganglia-modules-linux,1
libganglia1-dev,1
ganglia-web,1
gant,1
ganv,1
gir1.2-gtk-2.0,2
ganymed-ssh2,1
ganyremote,1
gap,36
gap-gapdoc,36
gap-doc,36
gap-pkg-smallgrp,36
gap-pkg-transgrp,36
gap-pkg-primgrp,36
gap-aclib,3
gap-polycyclic,14
gap-autodoc,27
gap-io,27
gap-dev,29
gap-pkg-alnuth,14
gap-pkg-autpgrp,14
gap-alnuth,13
gap-pkg-polycyclic,13
gap-atlasrep,5
gap-character-tables,5
gap-utils,6
gap-autpgrp,8
gap-smallgrp,10
gap-congruence,1
gap-cryst,4
gap-transgrp,9
gap-crystcat,3
gap-ctbllib,1
gap-table-of-marks,3
gap-design,1
gap-grape,2
gap-primgrp,5
nauty,8
libcliquer-dev,8
gap-factint,1
gap-fga,3
gap-float,1
libmpfi-dev,8
gap-guava,1
gap-hap,2
gap-nq,3
gap-smallgrp-extra,2
libpng-tools,2
gap-hapcryst,1
gap-polymaking,2
polymake,3
libbliss-dev,3
libcdd-dev,11
liblrs-dev,3
libnormaliz-dev,3
libppl-dev,6
libsingular4-dev,8
libterm-readkey-perl <!nocheck>,4
libterm-readline-gnu-perl <!nocheck>,3
singular-data <!nocheck>,3
singular-modules <!nocheck>,3
singular-ui <!nocheck>,3
gap-laguna,1
gap-openmath,2
gap-radiroot,1
gap-scscp,1
gap-sonata,1
gap-tomlib,1
gap-toric,1
garagemq,1
golang-github-dgraph-io-badger-dev,2
golang-github-tidwall-buntdb-dev,1
garcon,1
garden-of-coloured-lights,1
gargoyle-free,1
garli,1
libncl-dev,1
ncl-tools,1
garlic,1
garlic-doc,1
garmin-forerunner-tools,1
gartoon,1
gasic,1
gatb-core,1
gatk-bwamem,1
gatk-fermilite,1
gatk-native-bindings,1
gatos,1
libibtk-dev,1
gau2grid,1
gaupol,1
gausssum,1
gav,1
gav-themes,1
gaviotatb,1
gavl,1
gavodachs,1
gbatnav,1
gbdfed,1
gbemol,1
gbgoffice,1
gbonds,1
gbrainy,1
dh-sequence-cli,1
libcanberra-gtk3-0,1
libgtk3.0-cil-dev,1
gbrowse,1
libbio-graphics-perl,2
libbio-coordinate-perl,2
libbio-db-seqfeature-perl,2
libcgi-session-perl,4
libgd-gd2-perl,2
libstatistics-descriptive-perl,2
libhttp-daemon-perl,3
libjs-prototype,2
libjs-scriptaculous,1
libvm-ec2-perl,2
gbsplay,1
gbutils,1
libmatheval-dev,1
gcal,1
gcalcli,1
gcc-11-cross,1
gcc-11-source,2
gcc-11-base,3
lib32gcc1-amd64-cross [amd64 arm64 i386 ppc64el x32],1
libx32gcc1-amd64-cross [amd64 arm64 i386 ppc64el x32],1
lib64gcc1-i386-cross [amd64 arm64 ppc64el x32],1
libx32gcc1-i386-cross [amd64 arm64 ppc64el x32],1
lib32gcc1-s390x-cross [amd64 i386 x32 arm64 ppc64el],1
binutils-x86-64-linux-gnu (>= 2.39-6) [amd64 arm64 i386 ppc64el x32],2
binutils-s390x-linux-gnu (>= 2.39-6) [amd64 i386 x32 arm64 ppc64el],2
binutils-powerpc64le-linux-gnu (>= 2.39-6) [amd64 i386 x32 ppc64 arm64],2
binutils-aarch64-linux-gnu (>= 2.39-6) [amd64 i386 x32 ppc64el],2
binutils-arm-linux-gnueabihf (>= 2.39-6) [amd64 i386 x32 arm64 ppc64el],2
binutils-arm-linux-gnueabi (>= 2.39-6) [amd64 i386 x32 arm64 ppc64el],2
binutils-i686-linux-gnu (>= 2.39-6) [amd64 arm64 ppc64el x32],2
libc6-dev-amd64-cross (>= 2.32) [amd64 arm64 i386 ppc64el x32],2
libc6-dev-s390x-cross (>= 2.32) [amd64 i386 x32 arm64 ppc64el],2
libc6-dev-ppc64el-cross (>= 2.32) [amd64 i386 x32 ppc64 arm64],2
libc6-dev-arm64-cross (>= 2.32) [amd64 i386 x32 ppc64el],2
libc6-dev-armhf-cross (>= 2.32) [amd64 i386 x32 arm64 ppc64el],2
libc6-dev-armel-cross (>= 2.32) [amd64 i386 x32 arm64 ppc64el],2
libc6-dev-i386-cross (>= 2.32) [amd64 arm64 ppc64el x32],2
libc6-dev-i386-amd64-cross [amd64 arm64 i386 ppc64el x32],2
libc6-dev-x32-amd64-cross [amd64 arm64 i386 ppc64el x32],2
libc6-dev-amd64-i386-cross [amd64 arm64 ppc64el x32],2
libc6-dev-x32-i386-cross [amd64 arm64 ppc64el x32],2
libc6-dev-s390-s390x-cross [amd64 i386 x32 arm64 ppc64el],2
linux-libc-dev-amd64-cross [amd64 arm64 i386 ppc64el x32],2
linux-libc-dev-s390x-cross [amd64 i386 x32 arm64 ppc64el],2
linux-libc-dev-ppc64el-cross [amd64 i386 x32 ppc64 arm64],2
linux-libc-dev-arm64-cross [amd64 i386 x32 ppc64el],2
linux-libc-dev-armhf-cross [amd64 i386 x32 arm64 ppc64el],2
linux-libc-dev-armel-cross [amd64 i386 x32 arm64 ppc64el],2
linux-libc-dev-i386-cross [amd64 arm64 ppc64el x32],2
gccgo-11,2
gdc-11,2
gm2-11 [!powerpc !ppc64 !x32],2
gnat-11 [!m32r !sh3 !sh3eb !sh4eb],2
gcc-11-cross-mipsen,1
binutils-mips-linux-gnu (>= 2.37-5) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],1
binutils-mipsel-linux-gnu (>= 2.37-5) [amd64 i386 x32 mips64el mips64r6el arm64 ppc64el],1
binutils-mips64el-linux-gnuabi64 (>= 2.37-5) [amd64 i386 x32 mipsel mips64r6el arm64 ppc64el],1
binutils-mips64-linux-gnuabi64 (>= 2.37-5) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],1
binutils-mipsisa32r6-linux-gnu (>= 2.37-5) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],1
binutils-mipsisa32r6el-linux-gnu (>= 2.37-5) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],1
binutils-mipsisa64r6-linux-gnuabi64 (>= 2.37-5) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],1
binutils-mipsisa64r6el-linux-gnuabi64 (>= 2.37-5) [amd64 i386 x32 mips64el mipsel arm64 ppc64el],1
libc6-dev-mips-cross (>= 2.32) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mipsel-cross (>= 2.32) [amd64 i386 x32 mips64el mips64r6el arm64 ppc64el],2
libc6-dev-mips64el-cross (>= 2.32) [amd64 i386 x32 mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mips64-cross (>= 2.32) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mipsr6-cross (>= 2.32) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mipsr6el-cross (>= 2.32) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mips64r6-cross (>= 2.32) [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mips64r6el-cross (>= 2.32) [amd64 i386 x32 mips64el mipsel arm64 ppc64el],2
libc6-dev-mips64-mips-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mipsn32-mips-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mips64-mipsel-cross [amd64 i386 x32 mips64el mips64r6el arm64 ppc64el],2
libc6-dev-mipsn32-mipsel-cross [amd64 i386 x32 mips64el mips64r6el arm64 ppc64el],2
libc6-dev-mips32-mips64-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mipsn32-mips64-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mips32-mips64el-cross [amd64 i386 x32 mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mipsn32-mips64el-cross [amd64 i386 x32 mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mips64-mipsr6-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mipsn32-mipsr6-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mips64-mipsr6el-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mipsn32-mipsr6el-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mips32-mips64r6-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mipsn32-mips64r6-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
libc6-dev-mips32-mips64r6el-cross [amd64 i386 x32 mips64el mipsel arm64 ppc64el],2
libc6-dev-mipsn32-mips64r6el-cross [amd64 i386 x32 mips64el mipsel arm64 ppc64el],2
linux-libc-dev-mips-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
linux-libc-dev-mipsel-cross [amd64 i386 x32 mips64el mips64r6el arm64 ppc64el],2
linux-libc-dev-mips64el-cross [amd64 i386 x32 mipsel mips64r6el arm64 ppc64el],2
linux-libc-dev-mips64-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
linux-libc-dev-mipsr6-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
linux-libc-dev-mipsr6el-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
linux-libc-dev-mips64r6-cross [amd64 i386 x32 mips64el mipsel mips64r6el arm64 ppc64el],2
linux-libc-dev-mips64r6el-cross [amd64 i386 x32 mips64el mipsel arm64 ppc64el],2
gcc-12,5
gdc-12,8
g++-12-alpha-linux-gnu [alpha] <cross>,6
gobjc-12-alpha-linux-gnu [alpha] <cross>,5
gfortran-12-alpha-linux-gnu [alpha] <cross>,5
gdc-12-alpha-linux-gnu [alpha] <cross>,5
gccgo-12-alpha-linux-gnu [alpha] <cross>,5
gnat-12-alpha-linux-gnu [alpha] <cross>,5
gm2-12-alpha-linux-gnu [alpha] <cross>,5
g++-12-x86-64-linux-gnu [amd64] <cross>,6
gobjc-12-x86-64-linux-gnu [amd64] <cross>,5
gfortran-12-x86-64-linux-gnu [amd64] <cross>,5
gdc-12-x86-64-linux-gnu [amd64] <cross>,5
gccgo-12-x86-64-linux-gnu [amd64] <cross>,5
gnat-12-x86-64-linux-gnu [amd64] <cross>,5
gm2-12-x86-64-linux-gnu [amd64] <cross>,5
g++-12-arm-linux-gnueabi [armel] <cross>,6
gobjc-12-arm-linux-gnueabi [armel] <cross>,5
gfortran-12-arm-linux-gnueabi [armel] <cross>,5
gdc-12-arm-linux-gnueabi [armel] <cross>,5
gccgo-12-arm-linux-gnueabi [armel] <cross>,5
gnat-12-arm-linux-gnueabi [armel] <cross>,5
gm2-12-arm-linux-gnueabi [armel] <cross>,5
g++-12-arm-linux-gnueabihf [armhf] <cross>,6
gobjc-12-arm-linux-gnueabihf [armhf] <cross>,5
gfortran-12-arm-linux-gnueabihf [armhf] <cross>,5
gdc-12-arm-linux-gnueabihf [armhf] <cross>,5
gccgo-12-arm-linux-gnueabihf [armhf] <cross>,5
gnat-12-arm-linux-gnueabihf [armhf] <cross>,5
gm2-12-arm-linux-gnueabihf [armhf] <cross>,5
g++-12-aarch64-linux-gnu [arm64] <cross>,6
gobjc-12-aarch64-linux-gnu [arm64] <cross>,5
gfortran-12-aarch64-linux-gnu [arm64] <cross>,5
gdc-12-aarch64-linux-gnu [arm64] <cross>,5
gccgo-12-aarch64-linux-gnu [arm64] <cross>,5
gnat-12-aarch64-linux-gnu [arm64] <cross>,5
gm2-12-aarch64-linux-gnu [arm64] <cross>,5
g++-12-i686-linux-gnu [i386] <cross>,6
gobjc-12-i686-linux-gnu [i386] <cross>,5
gfortran-12-i686-linux-gnu [i386] <cross>,5
gdc-12-i686-linux-gnu [i386] <cross>,5
gccgo-12-i686-linux-gnu [i386] <cross>,5
gnat-12-i686-linux-gnu [i386] <cross>,5
gm2-12-i686-linux-gnu [i386] <cross>,5
g++-12-mipsel-linux-gnu [mipsel] <cross>,6
gobjc-12-mipsel-linux-gnu [mipsel] <cross>,5
gfortran-12-mipsel-linux-gnu [mipsel] <cross>,5
gdc-12-mipsel-linux-gnu [mipsel] <cross>,5
gccgo-12-mipsel-linux-gnu [mipsel] <cross>,5
gnat-12-mipsel-linux-gnu [mipsel] <cross>,5
gm2-12-mipsel-linux-gnu [mipsel] <cross>,5
g++-12-mips64-linux-gnuabi64 [mips64] <cross>,6
gobjc-12-mips64-linux-gnuabi64 [mips64] <cross>,5
gfortran-12-mips64-linux-gnuabi64 [mips64] <cross>,5
gdc-12-mips64-linux-gnuabi64 [mips64] <cross>,5
gccgo-12-mips64-linux-gnuabi64 [mips64] <cross>,5
gnat-12-mips64-linux-gnuabi64 [mips64] <cross>,5
gm2-12-mips64-linux-gnuabi64 [mips64] <cross>,5
g++-12-mips64el-linux-gnuabi64 [mips64el] <cross>,6
gobjc-12-mips64el-linux-gnuabi64 [mips64el] <cross>,5
gfortran-12-mips64el-linux-gnuabi64 [mips64el] <cross>,5
gdc-12-mips64el-linux-gnuabi64 [mips64el] <cross>,5
gccgo-12-mips64el-linux-gnuabi64 [mips64el] <cross>,5
gnat-12-mips64el-linux-gnuabi64 [mips64el] <cross>,5
gm2-12-mips64el-linux-gnuabi64 [mips64el] <cross>,5
g++-12-mips64-linux-gnuabin32 [mipsn32] <cross>,6
gobjc-12-mips64-linux-gnuabin32 [mipsn32] <cross>,5
gfortran-12-mips64-linux-gnuabin32 [mipsn32] <cross>,5
gdc-12-mips64-linux-gnuabin32 [mipsn32] <cross>,5
gccgo-12-mips64-linux-gnuabin32 [mipsn32] <cross>,5
gnat-12-mips64-linux-gnuabin32 [mipsn32] <cross>,5
gm2-12-mips64-linux-gnuabin32 [mipsn32] <cross>,5
g++-12-powerpc-linux-gnu [powerpc] <cross>,6
gobjc-12-powerpc-linux-gnu [powerpc] <cross>,5
gfortran-12-powerpc-linux-gnu [powerpc] <cross>,5
gdc-12-powerpc-linux-gnu [powerpc] <cross>,5
gccgo-12-powerpc-linux-gnu [powerpc] <cross>,5
gnat-12-powerpc-linux-gnu [powerpc] <cross>,5
g++-12-powerpc64-linux-gnu [ppc64] <cross>,6
gobjc-12-powerpc64-linux-gnu [ppc64] <cross>,5
gfortran-12-powerpc64-linux-gnu [ppc64] <cross>,5
gdc-12-powerpc64-linux-gnu [ppc64] <cross>,5
gccgo-12-powerpc64-linux-gnu [ppc64] <cross>,5
gnat-12-powerpc64-linux-gnu [ppc64] <cross>,5
g++-12-powerpc64le-linux-gnu [ppc64el] <cross>,6
gobjc-12-powerpc64le-linux-gnu [ppc64el] <cross>,5
gfortran-12-powerpc64le-linux-gnu [ppc64el] <cross>,5
gdc-12-powerpc64le-linux-gnu [ppc64el] <cross>,5
gccgo-12-powerpc64le-linux-gnu [ppc64el] <cross>,5
gnat-12-powerpc64le-linux-gnu [ppc64el] <cross>,5
gm2-12-powerpc64le-linux-gnu [ppc64el] <cross>,5
g++-12-m68k-linux-gnu [m68k] <cross>,6
gobjc-12-m68k-linux-gnu [m68k] <cross>,5
gfortran-12-m68k-linux-gnu [m68k] <cross>,5
gdc-12-m68k-linux-gnu [m68k] <cross>,5
gm2-12-m68k-linux-gnu [m68k] <cross>,5
g++-12-riscv64-linux-gnu [riscv64] <cross>,6
gobjc-12-riscv64-linux-gnu [riscv64] <cross>,5
gfortran-12-riscv64-linux-gnu [riscv64] <cross>,5
gdc-12-riscv64-linux-gnu [riscv64] <cross>,5
gccgo-12-riscv64-linux-gnu [riscv64] <cross>,5
gnat-12-riscv64-linux-gnu [riscv64] <cross>,5
gm2-12-riscv64-linux-gnu [riscv64] <cross>,5
g++-12-sh4-linux-gnu [sh4] <cross>,6
gobjc-12-sh4-linux-gnu [sh4] <cross>,5
gfortran-12-sh4-linux-gnu [sh4] <cross>,5
gnat-12-sh4-linux-gnu [sh4] <cross>,5
g++-12-sparc64-linux-gnu [sparc64] <cross>,6
gobjc-12-sparc64-linux-gnu [sparc64] <cross>,5
gfortran-12-sparc64-linux-gnu [sparc64] <cross>,5
gdc-12-sparc64-linux-gnu [sparc64] <cross>,5
gccgo-12-sparc64-linux-gnu [sparc64] <cross>,5
gnat-12-sparc64-linux-gnu [sparc64] <cross>,5
gm2-12-sparc64-linux-gnu [sparc64] <cross>,5
g++-12-s390x-linux-gnu [s390x] <cross>,6
